edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char
rel:f205571f8ef1bdfc,ent:e8b5d721dd948bd6,AFFECTS,ent:5d7b932998db6228,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c42::38966ab308bd1257,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,15.0,keep,1.0,practical applications of circular economy strategies that minimize environmental impact,,
rel:8a3351d76d3371a0,ent:a03858c3bc96f406,REQUIRES,ent:e8b5d721dd948bd6,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c42::38966ab308bd1257,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,15.0,keep,1.0,comprehensive approach advocated by government strategies for circular economy practices,,
rel:18601f5b9d6a68df,ent:5fc5c800520dd000,INVOLVES,ent:a5579d68f36aad4d,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c42::38966ab308bd1257,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,15.0,keep,1.0,did not address broader strategies like closed-loop recycling or designing for deconstruction,,
rel:1f953f39cdb9890d,ent:087b6c367d0dcaee,ENABLES,ent:1283e56d0808022c,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c42::38966ab308bd1257,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,15.0,keep,1.0,"enhancing stakeholder engagement and compliance through education, awareness programmes, and economic incentives",,
rel:0805c3fb3859bf8a,ent:73d9ab56f91b7c77,ENABLES,ent:1283e56d0808022c,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c42::38966ab308bd1257,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,15.0,keep,1.0,"enhancing stakeholder engagement and compliance through education, awareness programmes",,
rel:57ed17781fe8e3d9,ent:00a9eed205ea8eae,AFFECTS,ent:db1676ec0067b608,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,recovery in reducing the environmental impact of construction activities,0.0,72.0
rel:d4f0b9ece0934edf,ent:00a9eed205ea8eae,APPLIES_TO,ent:46ddb484da66274b,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,recovery in reducing the environmental impact of construction activities,0.0,72.0
rel:250bdf9528c9ad16,ent:5db7bd5768799e6f,ENABLES,ent:00a9eed205ea8eae,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"Advanced recycling technologies, such as automated sorting systems, have shown considerable promise in boosting the recovery rates",,
rel:cdb9bd68d7ab59cc,ent:5db7bd5768799e6f,INVOLVES,ent:7c5c66c9f23e0041,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"Advanced recycling technologies, such as automated sorting systems",83.0,149.0
rel:ce5878d9eaed21fe,ent:7c5c66c9f23e0041,ENABLES,ent:a6a0459aa279914f,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"automated sorting systems, have shown considerable promise in boosting the recovery rates",,
rel:25fe7db36b0694bd,ent:00a9eed205ea8eae,PRODUCES,ent:4991407ee9078a3e,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,boosting the recovery rates of valuable materials,186.0,235.0
rel:85c2d38b0a444005,ent:a6a0459aa279914f,APPLIES_TO,ent:4991407ee9078a3e,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c22::b555352e2b828dd2,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,recovery rates of valuable materials,199.0,235.0
rel:2b2139383c9f84c9,ent:a03858c3bc96f406,REQUIRES,ent:45b14f42279ef968,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,the recycling rate for CDW not meeting the ambitious goals outlined by government policies,,
rel:3d4fe181dc177bd5,ent:a03858c3bc96f406,ISSUED_BY,ent:1b7cbb6213dcca1f,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,align with the policy objectives set by government authorities,,
rel:e6d12742ac58df55,ent:a03858c3bc96f406,APPLIES_IN,ent:2ca69d28fbcb6e45,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,improving waste management practices across the construction industry in Australia,,
rel:6f8b26276e17d2f3,ent:a03858c3bc96f406,APPLIES_TO,ent:f78812916b05a3fe,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,improving waste management practices across the construction industry in Australia,,
rel:baf108c0cb4a67b2,ent:45b14f42279ef968,APPLIES_TO,ent:915b7157a6fe6f69,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,the recycling rate for CDW not meeting the ambitious goals outlined by government policies,,
rel:4d6232613666f04b,ent:8b7c9026ff4af7e6,REQUIRES,ent:5fc5c800520dd000,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"circular economy approach, which focuses on maximizing the use of materials through practices like recycling, reuse, and sustainable design",,
rel:6a1927cb0a7a918c,ent:8b7c9026ff4af7e6,REQUIRES,ent:6e767785b13e05b5,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"circular economy approach, which focuses on maximizing the use of materials through practices like recycling, reuse, and sustainable design",,
rel:47d2cb5141046825,ent:8b7c9026ff4af7e6,REQUIRES,ent:4524d69698dba12a,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"circular economy approach, which focuses on maximizing the use of materials through practices like recycling, reuse, and sustainable design",,
rel:a6f32d1ab5fbe783,ent:8b7c9026ff4af7e6,AFFECTS,ent:5d7b932998db6228,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,vital not only for reducing the environmental impacts of waste,,
rel:7c3a64812a4e0cf4,ent:8b7c9026ff4af7e6,AFFECTS,ent:e4cc4315d8dc598a,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,vital not only for reducing the environmental impacts of waste but also for conserving natural resources,,
rel:66633c7bd2c140d1,ent:02c95ca2caf91411,INVOLVES,ent:f78812916b05a3fe,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,boosting recycling and resource recovery rates,28.0,74.0
rel:a23bd695e967b2b2,ent:5fc5c800520dd000,INVOLVES,ent:f78812916b05a3fe,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,improving waste management practices across the construction industry in Australia,,
rel:27a056aebb4029a2,ent:915b7157a6fe6f69,INVOLVES,ent:683865b4972706ee,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,many studies focus on technological advancements and stakeholder behaviour,,
rel:41eaeebc2ee7333c,ent:311f1f5f720e7988,BARRIERS,ent:8b7c9026ff4af7e6,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c3::f2971d06dea47692,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,the necessity to move away from a linear economy model towards a circular economy approach,,
rel:5d16e38197d66741,ent:1c5a1fdd7983a85e,REQUIRES,ent:3cc3791f5ffd890d,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"National Waste Policy Action Plan (2019), which aims to raise the construction and demolition (C&D) recycling rate from 51 to 75% by 2025",,
rel:b3f4517bd1b54cd9,ent:57d04547df73e175,ISSUED_BY,ent:8446c691a2b56376,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"The National Waste Reports (2022) offer detailed data on waste generation and highlight the progress and challenges (Department of Agriculture, Water and the Environment 2022)",,
rel:0a4a39c2026c966b,ent:57d04547df73e175,AFFECTS,ent:3cc3791f5ffd890d,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,National Waste Reports (2022) offer detailed data on waste generation and highlight the progress and challenges in achieving these goals,,
rel:3de60060793d30a7,ent:24188bd72f26d9d2,REQUIRES,ent:3d40a26d8db16352,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,National Strategy for Waste and Recycling (2018) underscores the importance of adopting a circular economy and enhancing recycling infrastructure,,
rel:7cf1b697b0009011,ent:24188bd72f26d9d2,REQUIRES,ent:4018e7fb8e5a502f,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,National Strategy for Waste and Recycling (2018) underscores the importance of adopting a circular economy and enhancing recycling infrastructure,,
rel:3a97b8c4c615e53a,ent:3d40a26d8db16352,BARRIERS,ent:c2f6a9b66eec87d7,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,enhancing recycling infrastructure to reduce reliance on landfills,505.0,571.0
rel:d459a7111358c838,ent:1a8926a0ce92074e,REFERENCES,ent:1c5a1fdd7983a85e,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,"state and territory level, individual waste management plans align with these national policies while being tailored to address local needs",,
rel:f4760302e50f0395,ent:1a8926a0ce92074e,REQUIRES,ent:539995acd5e53f0e,31.Are_Australian_Construction_and_Demolition_Waste_Management_Research_Efforts_Coherent_with_Policy_Targets::c9::1e319fb82ef42e8f,31.Are Australian Construction and Demolition Waste Management Research Efforts Coherent with Policy Targets.pdf,,maybe,0.6,both national- and state-level policies are focused on increasing recycling rates,,
